S,B,layer,kernel,us
128,111,pool2,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",102.55389999999997
128,111,fc1,aten::addmm,20.744899999999962
128,111,fc1,Activity Buffer Request,2.207899999999995
128,111,fc1,volta_sgemm_128x32_tn,17.519399999999973
128,111,fc1,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",3.2254999999999883
128,111,relu,aten::clamp_min_,2.0863000000000285
128,111,relu,Activity Buffer Request,0.21760000000001584
128,111,relu,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",2.0863000000000285
128,111,fc2,aten::addmm,11.270200000000022
128,111,fc2,Activity Buffer Request,1.1327999999999974
128,111,fc2,volta_sgemm_128x32_tn,8.591800000000035
128,111,fc2,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",2.678399999999988
128,128,conv1,aten::cudnn_convolution,8252.336099999991
128,128,conv1,Activity Buffer Request,824.3120000000001
128,128,conv1,"void fft2d_r2c_32x32<float, false, 1u, true>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",21.18009999999929
128,128,conv1,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",848.1247999999983
128,128,conv1,volta_gcgemm_32x32_nt,2949.6276999999964
128,128,conv1,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, cudnnActivationStruct, int, int)",4433.403499999999
128,128,pool1,aten::max_pool2d_with_indices,494.9471
128,128,pool1,Activity Buffer Request,49.12159999999999
128,128,pool1,"void at::native::(anonymous namespace)::max_pool_forward_nchw<float, int>(int, float const*, long, long, long, int, int, int, int, int, int, int, int, int, int, float*, long*)",494.9471
128,128,conv2,aten::cudnn_convolution,2142.9453
128,128,conv2,Activity Buffer Request,208.36410000000006
128,128,conv2,"void cudnn::winograd_nonfused::winogradForwardData9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradDataParams<float, float>)",706.8978999999998
128,128,conv2,"void cudnn::winograd_nonfused::winogradForwardFilter9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<float, float>)",6.847799999999916
128,128,conv2,volta_sgemm_128x64_nn,626.7818
128,128,conv2,"void cudnn::winograd_nonfused::winogradForwardOutput9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<float, float>)",802.4177999999999
128,128,conv3,aten::cudnn_convolution,861.3934999999999
128,128,conv3,Activity Buffer Request,86.15360000000001
128,128,conv3,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.4573999999999843
128,128,conv3,_5x_cudnn_volta_scudnn_128x128_relu_medium_nn_v1,858.9361000000001
128,128,conv4,aten::cudnn_convolution,472.3553
128,128,conv4,Activity Buffer Request,47.24959999999999
128,128,conv4,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.6878000000000837
128,128,conv4,_5x_cudnn_volta_scudnn_128x64_relu_small_nn_v1,469.66749999999985
128,128,conv5,aten::cudnn_convolution,2081.6385
128,128,conv5,Activity Buffer Request,203.62830000000002
128,128,conv5,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.7807000000001154
128,128,conv5,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,2078.8577999999998
128,128,conv6,aten::cudnn_convolution,552.6201999999998
128,128,conv6,Activity Buffer Request,55.281499999999994
128,128,conv6,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",3.244799999999884
128,128,conv6,_5x_cudnn_volta_scudnn_128x128_relu_medium_nn_v1,549.3754000000001
128,128,pool2,aten::mean,121.76220000000004
128,128,pool2,Activity Buffer Request,12.143600000000015
128,128,pool2,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",121.76220000000004
128,128,fc1,aten::addmm,23.247300000000017
128,128,fc1,Activity Buffer Request,2.480000000000018
128,128,fc1,volta_sgemm_128x32_tn,19.720900000000007
128,128,fc1,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",3.526400000000012
128,128,relu,aten::clamp_min_,1.731099999999992
128,128,relu,Activity Buffer Request,0.188799999999992
128,128,relu,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",1.731099999999992
128,128,fc2,aten::addmm,10.239700000000017
128,128,fc2,Activity Buffer Request,1.0431999999999904
128,128,fc2,volta_sgemm_32x128_tn,7.833400000000017
128,128,fc2,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",2.406299999999999
128,256,conv1,aten::cudnn_convolution,15454.369600000016
128,256,conv1,Activity Buffer Request,1581.9180000000001
128,256,conv1,"void fft2d_r2c_32x32<float, false, 1u, true>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",26.523799999997777
128,256,conv1,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",1599.5778000000057
128,256,conv1,volta_gcgemm_32x32_nt,5314.859100000019
128,256,conv1,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, cudnnActivationStruct, int, int)",8513.408899999997
128,256,pool1,aten::max_pool2d_with_indices,986.7940000000002
128,256,pool1,Activity Buffer Request,98.21089999999997
128,256,pool1,"void at::native::(anonymous namespace)::max_pool_forward_nchw<float, int>(int, float const*, long, long, long, int, int, int, int, int, int, int, int, int, int, float*, long*)",986.7940000000002
128,256,conv2,aten::cudnn_convolution,4769.552699999998
128,256,conv2,Activity Buffer Request,450.3173999999999
128,256,conv2,"void cudnn::winograd_nonfused::winogradForwardData9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradDataParams<float, float>)",1541.7491000000005
128,256,conv2,"void cudnn::winograd_nonfused::winogradForwardFilter9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<float, float>)",9.008000000000356
128,256,conv2,volta_sgemm_128x64_nn,1229.6953999999987
128,256,conv2,"void cudnn::winograd_nonfused::winogradForwardOutput9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<float, float>)",1989.1001999999994
128,256,conv3,aten::cudnn_convolution,2037.2434999999994
128,256,conv3,Activity Buffer Request,204.2652
128,256,conv3,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.921399999999926
128,256,conv3,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,2034.3220999999999
128,256,conv4,aten::cudnn_convolution,917.4982999999999
128,256,conv4,Activity Buffer Request,91.8656
128,256,conv4,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.6495999999999866
128,256,conv4,_5x_cudnn_volta_scudnn_128x64_relu_small_nn_v1,914.8486999999999
128,256,conv5,aten::cudnn_convolution,4416.4663
128,256,conv5,Activity Buffer Request,391.1482
128,256,conv5,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",3.119999999999982
128,256,conv5,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,4413.346299999999
128,256,conv6,aten::cudnn_convolution,1078.1765999999998
128,256,conv6,Activity Buffer Request,116.07920000000001
128,256,conv6,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",3.308600000000115
128,256,conv6,_5x_cudnn_volta_scudnn_128x128_relu_medium_nn_v1,1074.8679999999997
128,256,pool2,aten::mean,257.71289999999993
128,256,pool2,Activity Buffer Request,25.73040000000001
128,256,pool2,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",257.71289999999993
128,256,fc1,aten::addmm,30.143200000000114
128,256,fc1,Activity Buffer Request,3.1710999999999787
128,256,fc1,volta_sgemm_128x64_tn,25.023300000000063
128,256,fc1,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",5.119900000000053
128,256,relu,aten::clamp_min_,1.9680000000000746
128,256,relu,Activity Buffer Request,0.2048000000000229
128,256,relu,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",1.9680000000000746
128,256,fc2,aten::addmm,12.338499999999964
128,256,fc2,Activity Buffer Request,1.3182999999999878
128,256,fc2,volta_sgemm_32x128_tn,9.538499999999988
128,256,fc2,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",2.799999999999977
224,1,conv1,aten::cudnn_convolution,37.64699999999995
224,1,conv1,Activity Buffer Request,3.8910999999999945
224,1,conv1,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",1.8751999999999953
224,1,conv1,_5x_cudnn_volta_scudnn_128x32_relu_medium_nn_v1,35.77179999999995
224,1,pool1,aten::max_pool2d_with_indices,10.060399999999982
224,1,pool1,Activity Buffer Request,1.5390999999999622
224,1,pool1,"void at::native::(anonymous namespace)::max_pool_forward_nchw<float, int>(int, float const*, long, long, long, int, int, int, int, int, int, int, int, int, int, float*, long*)",10.060399999999982
224,1,conv2,aten::cudnn_convolution,101.6865999999999
224,1,conv2,Activity Buffer Request,10.601199999999995
224,1,conv2,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",5.269999999999959
224,1,conv2,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",1.6511000000000196
224,1,conv2,_5x_cudnn_volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_medium_nhwc_tn_v1,91.15909999999995
224,1,conv2,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",3.6063999999999625
224,1,conv3,aten::cudnn_convolution,46.05319999999979
224,1,conv3,Activity Buffer Request,5.113399999999911
224,1,conv3,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",7.77589999999991
224,1,conv3,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",1.6031999999999698
224,1,conv3,_5x_cudnn_volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_medium_nhwc_tn_v1,34.322200000000024
224,1,conv3,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",2.351899999999887
224,1,conv4,aten::cudnn_convolution,16.604200000000127
224,1,conv4,Activity Buffer Request,1.8303000000000338
224,1,conv4,volta_sgemm_128x64_nn,16.604200000000127
224,1,conv5,aten::cudnn_convolution,146.94890000000004
224,1,conv5,Activity Buffer Request,14.604199999999945
224,1,conv5,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",29.176600000000054
224,1,conv5,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.179199999999992
224,1,conv5,_5x_cudnn_volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_medium_nhwc_tn_v1,113.56440000000006
224,1,conv5,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",2.0286999999999353
224,1,conv6,aten::cudnn_convolution,19.60889999999997
224,1,conv6,Activity Buffer Request,2.252800000000002
224,1,conv6,volta_sgemm_128x32_nn,19.60889999999997
224,1,pool2,aten::mean,3.0238000000000738
224,1,pool2,Activity Buffer Request,0.31030000000000657
224,1,pool2,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",3.0238000000000738
224,1,fc1,aten::addmm,3.0078999999999723
224,1,fc1,Activity Buffer Request,0.3487999999999829
224,1,fc1,"std::enable_if<!(false), void>::type internal::gemvx::kernel<int, int, float, float, float, float, false, true, true, false, 7, false, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float> >(cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",3.0078999999999723
